,Time,infragravity heights
0,2008-01-01,11.144917993300298
1,2008-01-02,8.510024417377146
2,2008-01-03,6.963978203768821
3,2008-01-04,6.892176257042266
4,2008-01-05,10.674625691180776
5,2008-01-06,12.963870114503377
6,2008-01-07,8.250107787200692
7,2008-01-08,6.875474525682441
8,2008-01-09,7.261145786725042
9,2008-01-10,9.083753263388791
10,2008-01-11,8.955654204280622
11,2008-01-12,9.491835014771699
12,2008-01-13,10.702595253563116
13,2008-01-14,20.80709530093663
14,2008-01-15,13.360659530208228
15,2008-01-16,7.725906231003192
16,2008-01-17,6.945280577711838
17,2008-01-18,6.720339943056323
18,2008-01-19,6.649839416107495
19,2008-01-20,7.058480422793497
20,2008-01-21,6.202912581965032
21,2008-01-22,6.290171915188465
22,2008-01-23,7.772607314629194
23,2008-01-24,13.080243962762793
24,2008-01-25,10.650517928716862
25,2008-01-26,14.928688876040022
26,2008-01-27,11.201255242179329
27,2008-01-28,8.885634700470725
28,2008-01-29,9.403919783198194
29,2008-01-30,7.264331399933909
30,2008-01-31,10.394158997257534
31,2008-02-01,13.980638793323825
32,2008-02-02,14.826220537934839
33,2008-02-03,7.892855969149101
34,2008-02-04,6.691583438909057
35,2008-02-05,7.9262650505253465
36,2008-02-06,8.824214494067704
37,2008-02-07,8.321700232641533
38,2008-02-08,7.392154952007897
39,2008-02-09,13.778215808107882
40,2008-02-10,9.479657303880145
41,2008-02-11,7.758676477563843
42,2008-02-12,7.177493576973956
43,2008-02-13,9.179469886661105
44,2008-02-14,11.391935505282316
45,2008-02-15,11.76757748411165
46,2008-02-16,12.388896450260562
47,2008-02-17,9.368804767606333
48,2008-02-18,6.765772617907213
49,2008-02-19,6.392791672434118
50,2008-02-20,5.962960221081256
51,2008-02-21,6.46449761355643
52,2008-02-22,8.007402239892775
53,2008-02-23,8.021664894638795
54,2008-02-24,12.37882846337323
55,2008-02-25,13.29617203786828
56,2008-02-26,13.624676965757041
57,2008-02-27,10.117082491912466
58,2008-02-28,15.276273116423125
59,2008-02-29,12.978834367646547
60,2008-03-01,10.813238142279193
61,2008-03-02,9.843229664822594
62,2008-03-03,7.944090427381825
63,2008-03-04,7.041647558788414
64,2008-03-05,6.420079887109969
65,2008-03-06,5.772543880764702
66,2008-03-07,5.321022174286578
67,2008-03-08,5.252018359445478
68,2008-03-09,5.2187892204690565
69,2008-03-10,5.612908606810189
70,2008-03-11,5.970075431013603
71,2008-03-12,9.11192948892249
72,2008-03-13,6.548157761559734
73,2008-03-14,7.267871595455587
74,2008-03-15,8.641309555249853
75,2008-03-16,7.211445443221069
76,2008-03-17,5.8694265657469495
77,2008-03-18,5.824706983319541
78,2008-03-19,6.395242119212804
79,2008-03-20,5.9648325055637335
80,2008-03-21,6.635587916472602
81,2008-03-22,7.162580297567289
82,2008-03-23,6.950335729998048
83,2008-03-24,6.403571616521476
84,2008-03-25,6.513975502194238
85,2008-03-26,6.361921242946081
86,2008-03-27,6.411677993069071
87,2008-03-28,6.99461484644061
88,2008-03-29,6.059617419477723
89,2008-03-30,5.5262754986679195
90,2008-03-31,6.692893799789697
91,2008-04-01,6.831651275357109
92,2008-04-02,7.0538228494258775
93,2008-04-03,6.626672167891748
94,2008-04-04,6.412580037181239
95,2008-04-05,6.261946332543383
96,2008-04-06,6.256245939941585
97,2008-04-07,5.621648878977439
98,2008-04-08,7.077147113869131
99,2008-04-09,7.484354825335445
100,2008-04-10,7.055291378381454
101,2008-04-11,6.864356901482535
102,2008-04-12,6.3593150793755955
103,2008-04-13,7.8924981972497195
104,2008-04-14,6.909255175201885
105,2008-04-15,6.577072123307841
106,2008-04-16,7.174267536662233
107,2008-04-17,10.635837771483272
108,2008-04-18,7.559417180403536
109,2008-04-19,7.5379752232180275
110,2008-04-20,6.55517342919804
111,2008-04-21,6.282741446722276
112,2008-04-22,5.765190521626712
113,2008-04-23,5.533761553048588
114,2008-04-24,5.800485563890894
115,2008-04-25,5.79706013689484
116,2008-04-26,5.378721266560859
117,2008-04-27,5.675119611868492
118,2008-04-28,6.119832262260139
119,2008-04-29,5.405013465295935
120,2008-04-30,5.084148656299047
121,2008-05-01,5.639544528333992
122,2008-05-02,5.742471295145823
123,2008-05-03,6.02193845444319
124,2008-05-04,6.324943411162432
125,2008-05-05,5.776268827475091
126,2008-05-06,5.055999246007471
127,2008-05-07,5.740960575065199
128,2008-05-08,5.55420162656195
129,2008-05-09,5.875131828209997
130,2008-05-10,6.15014262556515
131,2008-05-11,5.840739232561148
132,2008-05-12,11.470759666697266
133,2008-05-13,7.226660873945191
134,2008-05-14,6.801018139240031
135,2008-05-15,6.040591738693966
136,2008-05-16,6.625514395881961
137,2008-05-17,6.218615931946834
138,2008-05-18,5.633019793374837
139,2008-05-19,6.0647905537096785
140,2008-05-20,6.658045151953423
141,2008-05-21,6.201813099253102
142,2008-05-22,6.166950261368411
143,2008-05-23,6.035856081847321
144,2008-05-24,5.967697081978554
145,2008-05-25,5.866032201551344
146,2008-05-26,6.051215074351812
147,2008-05-27,5.300020977281869
148,2008-05-28,5.371182910318133
149,2008-05-29,5.440722462315207
150,2008-05-30,5.680224957993889
151,2008-05-31,5.158310894915486
152,2008-06-01,5.591320346701519
153,2008-06-02,5.566009176733068
154,2008-06-03,5.372386008430404
155,2008-06-04,5.825105406196039
156,2008-06-05,6.287118889252783
157,2008-06-06,6.053489032364364
158,2008-06-07,6.823718201586179
159,2008-06-08,6.5094685482599965
160,2008-06-09,6.187476983819378
161,2008-06-10,6.172439194706524
162,2008-06-11,6.413369301537821
163,2008-06-12,6.644942011093273
164,2008-06-13,5.472963227811538
165,2008-06-14,5.486030918714839
166,2008-06-15,5.742661701091095
167,2008-06-16,6.207713270804963
168,2008-06-17,5.865413376058783
169,2008-06-18,5.8349367929031
170,2008-06-19,5.614668772942173
171,2008-06-20,5.797263220810705
172,2008-06-21,5.532504771679055
173,2008-06-22,5.253411388102196
174,2008-06-23,5.357036924594465
175,2008-06-24,5.681831854228103
176,2008-06-25,6.04010654266943
177,2008-06-26,6.030061495226525
178,2008-06-27,6.176640117818729
179,2008-06-28,6.461453237415003
180,2008-06-29,6.2860388177259905
181,2008-06-30,6.177440285563056
182,2008-07-01,5.53850572441725
183,2008-07-02,5.930424806296506
184,2008-07-03,5.908249534356914
185,2008-07-04,5.366950330044353
186,2008-07-05,5.926900778690222
187,2008-07-06,6.169879928328625
188,2008-07-07,6.383955535394357
189,2008-07-08,5.892909305418344
190,2008-07-09,5.998717940408508
191,2008-07-10,5.343403538539066
192,2008-07-11,5.277264968495191
193,2008-07-12,5.400232900097048
194,2008-07-13,5.721969835257622
195,2008-07-14,5.85297117570463
196,2008-07-15,5.4898025569901705
197,2008-07-16,5.1432732879633365
198,2008-07-17,5.3102590946901564
199,2008-07-18,6.402328883152044
200,2008-07-19,7.744664303031565
201,2008-07-20,6.186049763973527
202,2008-07-21,5.666329208400341
203,2008-07-22,5.622114341786743
204,2008-07-23,5.71900534896604
205,2008-07-24,5.367448219321041
206,2008-07-25,5.9801261387773685
207,2008-07-26,5.955686028845447
208,2008-07-27,6.266461422035538
209,2008-07-28,6.001039073228155
210,2008-07-29,6.09075464253868
211,2008-07-30,6.021701507366467
212,2008-07-31,5.820355071681005
213,2008-08-01,5.444754532184375
214,2008-08-02,5.179039265510023
215,2008-08-03,5.508825537869012
216,2008-08-04,6.515179855052614
217,2008-08-05,5.971822830496575
218,2008-08-06,6.189488333813119
219,2008-08-07,6.178342914607953
220,2008-08-08,6.963401706775424
221,2008-08-09,6.064740325449089
222,2008-08-10,5.923886863560123
223,2008-08-11,5.782402107436853
224,2008-08-12,5.529229372803679
225,2008-08-13,5.566373732005622
226,2008-08-14,6.370973235226335
227,2008-08-15,6.407923805285792
228,2008-08-16,6.31640883619621
229,2008-08-17,6.239729595408866
230,2008-08-18,6.062938050113723
231,2008-08-19,6.510219852330618
232,2008-08-20,5.726860632514846
233,2008-08-21,5.793624915761423
234,2008-08-22,5.784041236401766
235,2008-08-23,5.884028140763343
236,2008-08-24,5.462406210940563
237,2008-08-25,5.227248787292468
238,2008-08-26,4.7214232443404
239,2008-08-27,5.396566539961893
240,2008-08-28,5.974920663724039
241,2008-08-29,5.998329794821264
242,2008-08-30,5.8023342209939255
243,2008-08-31,5.770982848243887
244,2008-09-01,5.717367349181377
245,2008-09-02,6.120148949744389
246,2008-09-03,6.276052766394076
247,2008-09-04,5.470680589126145
248,2008-09-05,5.656466460655663
249,2008-09-06,5.403723829466798
250,2008-09-07,5.323959232008761
251,2008-09-08,5.464114249536006
252,2008-09-09,5.197327077150455
253,2008-09-10,5.875697010630876
254,2008-09-11,6.249036299201688
255,2008-09-12,6.492525634439569
256,2008-09-13,6.163648623164351
257,2008-09-14,5.192681559859619
258,2008-09-15,5.183405410589447
259,2008-09-16,4.917699431501232
260,2008-09-17,5.048251704042311
261,2008-09-18,5.525087841458088
262,2008-09-19,5.651617752221768
263,2008-09-20,5.228493134972811
