,Time,infragravity heights
0,2006-01-01,14.984006525791488
1,2006-01-02,21.478072646562595
2,2006-01-03,16.20352510613972
3,2006-01-04,38.710041597785946
4,2006-01-05,23.655059903179843
5,2006-01-06,18.420434071723808
6,2006-01-07,11.991205054140583
7,2006-01-08,10.322868217942869
8,2006-01-09,11.817137153464566
9,2006-01-10,24.158654347701912
10,2006-01-11,14.259917205674757
11,2006-01-12,10.56483913176156
12,2006-01-13,11.538526215202534
13,2006-01-14,21.51300514679315
14,2006-01-15,13.98252312276228
15,2006-01-16,8.649105658321707
16,2006-01-17,11.71939301363371
17,2006-01-18,15.235369548178111
18,2006-01-19,21.985499380075154
19,2006-01-20,11.192218610222607
20,2006-01-21,11.310878613352259
21,2006-01-22,9.822964270474484
22,2006-01-23,12.55177827034443
23,2006-01-24,12.343848608506704
24,2006-01-25,9.398357952792654
25,2006-01-26,16.79125520774792
26,2006-01-27,9.625770899450663
27,2006-01-28,13.133904177978923
28,2006-01-29,13.47657512259102
29,2006-01-30,12.739900252903224
30,2006-01-31,9.832182189506678
31,2006-02-01,14.341384094040944
32,2006-02-02,17.011824466047774
33,2006-02-03,10.158867313754412
34,2006-02-04,22.541333349724926
35,2006-02-05,25.28777264472911
36,2006-02-06,27.464705852525004
37,2006-02-07,33.46834826487519
38,2006-02-08,22.069459606224903
39,2006-02-09,14.98499039739113
40,2006-02-10,10.587669569519566
41,2006-02-11,8.13427041975802
42,2006-02-12,16.62305248762175
43,2006-02-13,16.60634520883111
44,2006-02-14,13.616886151531071
45,2006-02-15,10.27720647281343
46,2006-02-16,9.822755822781449
47,2006-02-17,10.335038288559293
48,2006-02-18,9.524609602324677
49,2006-02-19,7.602588799918887
50,2006-02-20,7.431494267148024
51,2006-02-21,7.83098773604942
52,2006-02-22,6.361931428061956
53,2006-02-23,6.1814523750923875
54,2006-02-24,5.601209335809425
55,2006-02-25,6.037538422233429
56,2006-02-26,5.712452834348053
57,2006-02-27,8.66646636678285
58,2006-02-28,7.96772106966451
59,2006-03-01,7.117308539152888
60,2006-03-02,11.340913225579294
61,2006-03-03,16.409782491347922
62,2006-03-04,8.44748384886285
63,2006-03-05,8.99117127876918
64,2006-03-06,12.239194102862928
65,2006-03-07,8.81191202206138
66,2006-03-08,8.034126421817309
67,2006-03-09,15.64327512822694
68,2006-03-10,28.04282695395163
69,2006-03-11,27.780190352507898
70,2006-03-12,15.793792487372624
71,2006-03-13,8.79963138250206
72,2006-03-14,7.604764032480315
73,2006-03-15,17.680122953659065
74,2006-03-16,10.791353042771691
75,2006-03-17,13.758783295604111
76,2006-03-18,9.24906776654044
77,2006-03-19,7.195077164151566
78,2006-03-20,7.790519008146538
79,2006-03-21,10.379841008029706
80,2006-03-22,8.612303391933493
81,2006-03-23,8.878351045773433
82,2006-03-24,9.999840784083267
83,2006-03-25,7.222603342831198
84,2006-03-26,7.963860027694672
85,2006-03-27,6.500056226694266
86,2006-03-28,6.1850270046112925
87,2006-03-29,7.669704641014888
88,2006-03-30,6.565034552516449
89,2006-03-31,6.211220808891634
90,2006-04-01,8.598706873252217
91,2006-04-02,6.650271981215199
92,2006-04-03,8.323108280827332
93,2006-04-04,11.580357888188907
94,2006-04-05,7.9758091079003295
95,2006-04-06,7.993186179117791
96,2006-04-07,7.865621879769972
97,2006-04-08,9.239963933180439
98,2006-04-09,8.33259412457657
99,2006-04-10,8.442148948350516
100,2006-04-11,14.028599226889325
101,2006-04-12,12.590773392663328
102,2006-04-13,9.440885780776686
103,2006-04-14,7.03473041116684
104,2006-04-15,9.756133433856885
105,2006-04-16,16.653131305610202
106,2006-04-17,13.045251665246854
107,2006-04-18,8.236515215463877
108,2006-04-19,6.237895625335011
109,2006-04-20,11.150866456835619
110,2006-04-21,12.412211291744367
111,2006-04-22,8.505677579846115
112,2006-04-23,6.606852651020622
113,2006-04-24,6.070653621084001
114,2006-04-25,6.578808022635801
115,2006-04-26,6.507926047177648
116,2006-04-27,7.107913863826075
117,2006-04-28,6.4851483059440875
118,2006-04-29,6.235253744749474
119,2006-04-30,7.717298637595745
120,2006-05-01,8.317048431675614
121,2006-05-02,7.381701416935804
122,2006-05-03,7.336792630541052
123,2006-05-04,17.173554203553703
124,2006-05-05,10.625744977525887
125,2006-05-06,10.896602047220997
126,2006-05-07,8.834834517900003
127,2006-05-08,7.465678109401259
128,2006-05-09,9.257685018844247
129,2006-05-10,7.144858430669999
130,2006-05-11,6.5958608250882635
131,2006-05-12,6.521484641201639
132,2006-05-13,6.253318397087642
133,2006-05-14,5.657113977999159
134,2006-05-15,6.016079001489501
135,2006-05-16,6.701014619633132
136,2006-05-17,8.383160115986461
137,2006-05-18,8.07003144425593
138,2006-05-19,9.152092656132544
139,2006-05-20,7.395820341071001
140,2006-05-21,7.14047453093759
141,2006-05-22,6.753102302442085
142,2006-05-23,7.872881214947758
143,2006-05-24,8.718903918110728
144,2006-05-25,6.448137101430884
145,2006-05-26,5.515757801985973
146,2006-05-27,5.445649691878814
147,2006-05-28,5.359250739602965
148,2006-05-29,5.918114840593999
149,2006-05-30,6.018036989929691
150,2006-05-31,7.866103187021854
151,2006-06-01,7.89304708638078
152,2006-06-02,8.605037978064617
153,2006-06-03,7.637802262393935
154,2006-06-04,8.320749920511432
155,2006-06-05,7.818719353309227
156,2006-06-06,7.156283735805795
157,2006-06-07,5.962198259388856
158,2006-06-08,6.244074049887291
159,2006-06-09,7.108077980545376
160,2006-06-10,8.965989901563729
161,2006-06-11,8.594193016538624
162,2006-06-12,7.753819775938795
163,2006-06-13,6.842196184565598
164,2006-06-14,8.784028756870132
165,2006-06-15,7.337058522341693
166,2006-06-16,7.492578415903766
167,2006-06-17,8.177183604820726
168,2006-06-18,12.302929320248642
169,2006-06-19,12.692272491678793
170,2006-06-20,12.53649242613647
171,2006-06-21,10.108756750736
172,2006-06-22,8.273759673706177
173,2006-06-23,6.86463955936015
174,2006-06-24,6.03433617533527
175,2006-06-25,5.3773783782079
176,2006-06-26,5.708293936409111
177,2006-06-27,5.602333864312117
178,2006-06-28,5.970674167824633
179,2006-06-29,5.23084945339792
180,2006-06-30,5.911303670607751
181,2006-07-01,6.528129998283781
182,2006-07-02,6.370180596973842
183,2006-07-03,6.039015795954965
184,2006-07-04,6.212236109205068
185,2006-07-05,6.419989017312565
186,2006-07-06,7.087745616443243
187,2006-07-07,6.052968208096708
188,2006-07-08,6.222762329339531
189,2006-07-09,6.580615373365542
190,2006-07-10,6.097526108321426
191,2006-07-11,5.799623389445485
192,2006-07-12,5.65076679153683
193,2006-07-13,5.689554621960098
194,2006-07-14,6.6097832575251845
195,2006-07-15,6.892715953500111
196,2006-07-16,6.23056940227286
197,2006-07-17,6.10070252079517
198,2006-07-18,6.90417718597896
199,2006-07-19,7.277554373501789
200,2006-07-20,6.718254060613081
201,2006-07-21,6.49300363847742
202,2006-07-22,7.175916213155228
203,2006-07-23,6.923601679119876
204,2006-07-24,6.7475112998967
205,2006-07-25,7.325047041810602
206,2006-07-26,7.188678499355296
207,2006-07-27,6.738219258379908
208,2006-07-28,6.371217138067042
209,2006-07-29,7.097320157480848
210,2006-07-30,6.77203781212404
211,2006-07-31,5.928570900499931
212,2006-08-01,5.936105659808489
213,2006-08-02,6.3144314335142395
214,2006-08-03,5.993069184392052
215,2006-08-04,7.218129582898857
216,2006-08-05,6.604643972096924
217,2006-08-06,6.203751046788508
218,2006-08-07,7.332105809146546
219,2006-08-08,7.868236382655856
220,2006-08-09,6.7107734883252945
221,2006-08-10,6.226431382132804
222,2006-08-11,6.041010218868408
223,2006-08-12,6.187124967547993
