,Time,infragravity heights
0,2006-01-01,20.13349938021899
1,2006-01-02,32.244706771106436
2,2006-01-03,21.13678311502286
3,2006-01-04,65.57051691874865
4,2006-01-05,42.75061975063332
5,2006-01-06,33.31008755123628
6,2006-01-07,18.271185827989996
7,2006-01-08,17.03688058854882
8,2006-01-09,20.51491115638303
9,2006-01-10,48.06986598788886
10,2006-01-11,21.583222775721236
11,2006-01-12,18.706008206556255
12,2006-01-13,20.030737580252914
13,2006-01-14,32.59423053780552
14,2006-01-15,21.40065334688091
15,2006-01-16,13.123461285958935
16,2006-01-17,24.547507276602612
17,2006-01-18,26.873813833724707
18,2006-01-19,35.715095284749765
19,2006-01-20,15.139139138396878
20,2006-01-21,19.432210272292874
21,2006-01-22,14.869667840112253
22,2006-01-23,22.430989681921005
23,2006-01-24,20.72518793618291
24,2006-01-25,15.193881494068926
25,2006-01-26,29.512896037526993
26,2006-01-27,13.355547845186134
27,2006-01-28,23.837594110719692
28,2006-01-29,25.511211647950212
29,2006-01-30,19.061366032694107
30,2006-01-31,14.771457003627301
31,2006-02-01,34.30052757121848
32,2006-02-02,30.64422208384172
33,2006-02-03,17.61422206929235
34,2006-02-04,53.32967908409707
35,2006-02-05,40.45598844292406
36,2006-02-06,50.552200548817844
37,2006-02-07,50.72152496652039
38,2006-02-08,38.31048948580411
39,2006-02-09,21.658743309125107
40,2006-02-10,15.414380786074544
41,2006-02-11,11.959473036524939
42,2006-02-12,32.95230813474186
43,2006-02-13,27.863867566248157
44,2006-02-14,20.578608268373465
45,2006-02-15,15.606700460493027
46,2006-02-16,17.58412035340281
47,2006-02-17,19.461823630037014
48,2006-02-18,14.902454005664197
49,2006-02-19,10.767218743358049
50,2006-02-20,10.599529134957066
51,2006-02-21,13.729638547310685
52,2006-02-22,8.750402758769221
53,2006-02-23,8.82770921544008
54,2006-02-24,8.080963743120009
55,2006-02-25,7.658139075830927
56,2006-02-26,8.266496502268783
57,2006-02-27,15.258400755690435
58,2006-02-28,11.093307664903495
59,2006-03-01,10.309317090212605
60,2006-03-02,20.27193322898642
61,2006-03-03,22.231530164456917
62,2006-03-04,10.384216549790523
63,2006-03-05,14.343605489012656
64,2006-03-06,17.37064904622183
65,2006-03-07,11.05743856559221
66,2006-03-08,11.316204730833931
67,2006-03-09,35.11897878944485
68,2006-03-10,50.85607096076222
69,2006-03-11,45.63157291503545
70,2006-03-12,22.037571196128006
71,2006-03-13,12.008790960665163
72,2006-03-14,10.584256236423414
73,2006-03-15,25.914744039772057
74,2006-03-16,13.907699073491537
75,2006-03-20,13.380185410294935
76,2006-03-22,13.019209733084587
77,2006-03-23,15.189030397947635
78,2006-03-24,16.056183507922324
79,2007-12-07,13.978200950109633
80,2007-12-08,13.640147309973111
81,2007-12-09,20.385379703517774
82,2007-12-10,13.120045185472248
83,2007-12-11,10.360955967793476
84,2007-12-12,10.939741810529712
85,2007-12-13,16.20128266108394
86,2007-12-14,17.31994026167072
87,2007-12-15,19.924615273946674
88,2007-12-16,30.07669265445462
89,2007-12-17,24.121525526376683
90,2007-12-18,26.892866430871702
91,2007-12-19,17.334175359342414
92,2007-12-20,23.565606262063664
93,2007-12-21,23.894833351611528
94,2007-12-22,19.592255210752793
95,2007-12-23,27.454548331555095
96,2007-12-24,52.87310675928813
97,2007-12-25,42.10380172476081
98,2007-12-26,28.711443701526207
99,2007-12-27,42.14845127406926
100,2007-12-28,20.26742282912146
101,2007-12-29,32.46876699755389
102,2007-12-30,35.350082806284654
103,2007-12-31,42.1800123327228
104,2008-01-01,20.292184066095984
105,2008-01-02,23.006144037795647
106,2008-01-03,28.80491009535821
107,2008-01-04,21.525049280202374
108,2008-01-05,59.2445428257823
109,2008-01-06,39.10484497794573
110,2008-01-07,22.883377857025515
111,2008-01-08,19.153264904476668
112,2008-01-09,27.73482773290825
113,2008-01-10,27.603622787619095
114,2008-01-11,19.130071549677304
115,2008-01-12,41.256106389999466
116,2008-01-13,41.1828146336859
117,2008-01-14,18.848873850753613
118,2008-01-15,15.662871193105163
119,2008-01-16,17.67030706484407
120,2008-01-17,18.310855546378537
121,2008-01-25,17.610961439180468
122,2008-01-26,20.53505610637634
123,2008-01-27,17.43660750738748
124,2008-01-28,21.773955943652748
125,2008-01-29,15.46130023034115
126,2008-01-30,33.64250599497314
127,2008-01-31,26.323192092083584
128,2008-02-01,56.26363468959152
129,2008-02-02,29.47004934389399
130,2008-02-03,13.618896268160396
131,2008-02-04,30.023341713238228
132,2008-02-05,20.68156351025147
133,2008-02-06,40.84166613626826
134,2008-02-07,23.172077333955478
135,2008-02-08,33.697039417117985
136,2008-02-09,47.99840612679175
137,2008-02-10,22.32329953949652
138,2008-02-11,28.03985618081093
139,2008-02-12,22.14101708913834
140,2008-02-13,36.428969132516485
141,2008-02-14,25.422612993927746
142,2008-02-15,53.155114105734505
143,2008-02-16,44.727282170144456
144,2008-02-17,19.957515310784103
145,2008-02-18,12.66802369112324
146,2008-02-19,15.08214646477557
147,2008-02-20,22.019912592440555
148,2008-02-21,21.022020563669972
149,2008-02-22,34.535934305777495
150,2008-02-23,16.1829522694269
151,2008-02-24,16.4660951294025
152,2008-02-25,17.008579304391336
153,2008-02-26,13.461741986525958
154,2008-02-27,14.310876949792902
155,2008-02-28,22.79230137253054
156,2008-02-29,15.693105316675918
157,2008-03-01,18.11563151432597
158,2008-03-02,18.54036005838571
159,2008-03-03,13.629961823801233
160,2008-03-04,15.865422823182778
161,2008-03-05,14.729645983026755
162,2008-03-06,15.314316348720306
163,2008-03-07,15.098996044746535
164,2008-03-08,14.042673060365578
165,2008-03-09,15.018253233457449
166,2008-03-10,11.47010250996498
167,2008-03-11,35.667650596447125
168,2008-03-12,29.01201111826356
169,2008-03-13,11.674095058390161
170,2008-03-14,24.951613261398194
171,2008-03-15,28.21407937270559
172,2008-03-16,16.7492768346323
173,2008-03-17,11.533380931957542
174,2008-03-18,22.640788334739202
175,2008-03-19,14.070060760291547
176,2008-03-20,10.349387098171174
177,2008-03-21,11.946594056385438
178,2008-03-22,24.542638555850726
179,2008-03-23,15.186105672965635
180,2008-03-24,17.0988283797164
181,2008-03-25,15.844009906798982
182,2008-03-26,12.622254810832079
183,2008-03-27,10.44720364555458
184,2008-03-28,9.299026835708993
185,2008-03-29,10.631799835034519
186,2008-03-30,9.138474711099516
187,2008-03-31,7.294197469517972
188,2008-04-01,6.803822845044655
189,2008-04-02,9.01012717989036
190,2008-04-03,10.431674800014532
191,2008-04-04,8.868467651231526
192,2008-04-05,9.189923644217439
193,2008-04-06,7.872547012302514
194,2008-04-07,16.555218104201032
195,2008-04-08,15.012474110804483
196,2008-04-09,10.510238963180505
197,2008-04-10,8.912551823743913
198,2008-04-11,9.153407265161764
199,2008-04-12,8.108301898484967
